"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-03","2017","02","03","","-4.1","","-8.2","","-6.2","","24.2","","0.0","","","M","","M","0.0","","4","","24","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-04","2017","02","04","","-2.1","","-9.3","","-5.7","","23.7","","0.0","","","M","","M","0.0","","3","","24","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-05","2017","02","05","","0.5","","-8.4","","-4.0","","22.0","","0.0","","","M","","M","0.2","","4","","23","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-06","2017","02","06","","-4.4","","-10.3","","-7.4","","25.4","","0.0","","","M","","M","0.4","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-07","2017","02","07","","5.2","","-7.3","","-1.1","","19.1","","0.0","","","M","","M","18.4","","2","","16","","65",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-08","2017","02","08","","6.7","","-8.5","","-0.9","","18.9","","0.0","","","M","","M","0.0","","1","","26","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-09","2017","02","09","","-8.2","","-14.4","","-11.3","","29.3","","0.0","","","M","","M","0.0","","1","","2","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-10","2017","02","10","","-2.3","","-13.1","","-7.7","","25.7","","0.0","","","M","","M","2.2","","1","","18","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-11","2017","02","11","","-1.0","","-9.5","","-5.3","","23.3","","0.0","","","M","","M","0.0","","4","","16","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-12","2017","02","12","","-6.6","","-9.4","","-8.0","","26.0","","0.0","","","M","","M","13.6","","4","","3","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-13","2017","02","13","","-1.6","","-8.4","","-5.0","","23.0","","0.0","","","M","","M","0.0","","13","","32","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-14","2017","02","14","","2.6","","-13.6","","-5.5","","23.5","","0.0","","","M","","M","0.0","","13","","17","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-15","2017","02","15","","3.1","","-5.6","","-1.3","","19.3","","0.0","","","M","","M","2.7","","10","","31","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-16","2017","02","16","","-2.1","","-9.7","","-5.9","","23.9","","0.0","","","M","","M","0.2","","8","","32","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-17","2017","02","17","","-1.1","","-12.9","","-7.0","","25.0","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-18","2017","02","18","","7.7","","-3.9","","1.9","","16.1","","0.0","","","M","","M","0.0","","8","","24","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-19","2017","02","19","","9.7","","1.1","","5.4","","12.6","","0.0","","","M","","M","0.0","","2","","34","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-20","2017","02","20","","3.5","","-4.3","","-0.4","","18.4","","0.0","","","M","","M","0.0","","2","","1","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-21","2017","02","21","","4.0","","-5.7","","-0.9","","18.9","","0.0","","","M","","M","0.0","","2","","16","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-22","2017","02","22","","9.8","","2.4","","6.1","","11.9","","0.0","","","M","","M","0.0","","2","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-23","2017","02","23","","12.8","","0.5","","6.7","","11.3","","0.0","","","M","","M","0.0","","2","","21","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-24","2017","02","24","","3.3","","0.8","","2.1","","15.9","","0.0","","","M","","M","1.7","","1","","5","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-25","2017","02","25","","9.8","","-1.0","","4.4","","13.6","","0.0","","","M","","M","6.7","","2","","26","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-26","2017","02","26","","1.6","","-4.2","","-1.3","","19.3","","0.0","","","M","","M","0.2","","1","","21","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-27","2017","02","27","","7.2","","-2.0","","2.6","","15.4","","0.0","","","M","","M","0.0","","1","","24","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-02-28","2017","02","28","","9.2","","-2.7","","3.3","","14.7","","0.0","","","M","","M","0.0","","2","","16","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-01","2017","03","01","","12.6","","2.7","","7.7","","10.3","","0.0","","","M","","M","9.8","","3","","23","","65",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-02","2017","03","02","","2.6","","-10.1","","-3.8","","21.8","","0.0","","","M","","M","0.3","","0","T","26","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-03","2017","03","03","","-5.4","","-14.4","","-9.9","","27.9","","0.0","","","M","","M","0.4","","0","T","32","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-04","2017","03","04","","-9.4","","-15.3","","-12.4","","30.4","","0.0","","","M","","M","0.0","","0","T","1","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-05","2017","03","05","","-5.7","","-17.8","","-11.8","","29.8","","0.0","","","M","","M","0.0","","1","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-06","2017","03","06","","4.3","","-6.9","","-1.3","","19.3","","0.0","","","M","","M","0.0","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-07","2017","03","07","","7.5","","2.3","","4.9","","13.1","","0.0","","","M","","M","7.6","","1","","17","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-08","2017","03","08","","8.8","","-0.8","","4.0","","14.0","","0.0","","","M","","M","1.2","","1","","24","","70",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-09","2017","03","09","","","M","-3.9","E","","M","","M","","M","","M","","M","","M","1","","25","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-10","2017","03","10","","-2.0","","-15.7","","-8.9","","26.9","","0.0","","","M","","M","0.0","","1","","28","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-11","2017","03","11","","-8.9","","-18.4","","-13.7","","31.7","","0.0","","","M","","M","0.0","","2","","32","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-12","2017","03","12","","-6.5","","-16.5","","-11.5","","29.5","","0.0","","","M","","M","0.0","","1","","31","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-13","2017","03","13","","-7.3","","-15.6","","-11.5","","29.5","","0.0","","","M","","M","0.0","","1","","4","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-14","2017","03","14","","-9.0","","-10.9","","-10.0","","28.0","","0.0","","","M","","M","4.2","","3","","35","","61",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-15","2017","03","15","","-3.2","","-10.3","","-6.8","","24.8","","0.0","","","M","","M","1.0","","10","","30","","50",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-16","2017","03","16","","0.1","","-10.1","","-5.0","","23.0","","0.0","","","M","","M","0.0","","7","","23","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-17","2017","03","17","","0.1","","-10.5","","-5.2","","23.2","","0.0","","","M","","M","0.6","","5","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-18","2017","03","18","","3.9","","-9.8","","-3.0","","21.0","","0.0","","","M","","M","0.9","","6","","3","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-19","2017","03","19","","4.6","","-4.4","","0.1","","17.9","","0.0","","","M","","M","1.4","","3","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-20","2017","03","20","","2.8","","-4.8","","-1.0","","19.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-21","2017","03","21","","7.1","","-3.9","","1.6","","16.4","","0.0","","","M","","M","0.9","","3","","33","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-22","2017","03","22","","-3.3","","-10.8","","-7.1","","25.1","","0.0","","","M","","M","0.0","","2","","34","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-23","2017","03","23","","0.7","","-10.4","","-4.9","","22.9","","0.0","","","M","","M","0.0","","2","","19","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-24","2017","03","24","","3.6","","-0.1","","1.8","","16.2","","0.0","","","M","","M","8.3","","2","","16","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-25","2017","03","25","","3.0","","-2.6","","0.2","","17.8","","0.0","","","M","","M","1.2","","1","","3","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-26","2017","03","26","","3.2","","-2.0","","0.6","","17.4","","0.0","","","M","","M","0.0","","1","","6","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-27","2017","03","27","","5.1","","2.1","","3.6","","14.4","","0.0","","","M","","M","5.7","","1","","17","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-28","2017","03","28","","7.9","","-0.8","","3.6","","14.4","","0.0","","","M","","M","1.4","","1","","1","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-29","2017","03","29","","6.7","","-2.5","","2.1","","15.9","","0.0","","","M","","M","0.7","","1","","31","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-30","2017","03","30","","5.3","","-5.0","","0.2","","17.8","","0.0","","","M","","M","0.5","","1","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-03-31","2017","03","31","","3.2","","0.3","","1.8","","16.2","","0.0","","","M","","M","12.9","","0","T","7","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-01","2017","04","01","","5.8","","-0.6","","2.6","","15.4","","0.0","","","M","","M","1.4","","1","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-02","2017","04","02","","8.5","","-2.2","","3.2","","14.8","","0.0","","","M","","M","1.4","","1","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-03","2017","04","03","","13.7","","-1.2","","6.3","","11.7","","0.0","","","M","","M","1.4","","0","T","4","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-04","2017","04","04","","8.8","","4.1","","6.5","","11.5","","0.0","","","M","","M","33.9","","1","","25","","61",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-05","2017","04","05","","8.7","","4.1","","6.4","","11.6","","0.0","","","M","","M","1.0","","0","T","6","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-06","2017","04","06","","5.3","","1.4","","3.4","","14.6","","0.0","","","M","","M","40.4","","0","T","36","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-07","2017","04","07","","3.4","","0.0","","1.7","","16.3","","0.0","","","M","","M","1.5","","0","T","34","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-08","2017","04","08","","11.0","","-1.7","","4.7","","13.3","","0.0","","","M","","M","0.4","","2","","32","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-09","2017","04","09","","12.2","","-0.4","","5.9","","12.1","","0.0","","","M","","M","0.7","","","","20","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-10","2017","04","10","","19.5","","6.2","","12.9","","5.1","","0.0","","","M","","M","3.0","","","","24","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-11","2017","04","11","","14.8","","6.2","","10.5","","7.5","","0.0","","","M","","M","2.9","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-12","2017","04","12","","9.5","","2.5","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","25","","43",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-13","2017","04","13","","10.0","","0.5","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","20","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-14","2017","04","14","","11.3","","-1.8","","4.8","","13.2","","0.0","","","M","","M","0.0","","0","T","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-15","2017","04","15","","10.3","","-0.8","","4.8","","13.2","","0.0","","","M","","M","7.8","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-16","2017","04","16","","21.6","","6.6","","14.1","","3.9","","0.0","","","M","","M","3.0","","","","28","","57",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-17","2017","04","17","","12.8","","-0.7","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","30","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-18","2017","04","18","","10.3","","-2.3","","4.0","","14.0","","0.0","","","M","","M","0.3","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-19","2017","04","19","","9.5","","4.1","","6.8","","11.2","","0.0","","","M","","M","5.6","","","","16","","54",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-20","2017","04","20","","8.6","","5.5","","7.1","","10.9","","0.0","","","M","","M","5.0","","0","T","36","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-21","2017","04","21","","12.4","","5.6","","9.0","","9.0","","0.0","","","M","","M","2.0","","1","","23","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-22","2017","04","22","","13.7","","0.1","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","35","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-23","2017","04","23","","10.7","","-1.3","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","20","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-24","2017","04","24","","13.8","","2.2","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","4","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-25","2017","04","25","","11.5","","4.6","","8.1","","9.9","","0.0","","","M","","M","3.1","","","","5","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-26","2017","04","26","","19.2","","10.2","","14.7","","3.3","","0.0","","","M","","M","1.4","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-27","2017","04","27","","24.0","","9.8","","16.9","","1.1","","0.0","","","M","","M","6.5","","","","21","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-28","2017","04","28","","16.3","","7.6","","12.0","","6.0","","0.0","","","M","","M","0.2","","","","23","","35",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-29","2017","04","29","","15.9","","4.7","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","21","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-04-30","2017","04","30","","7.1","","3.6","","5.4","","12.6","","0.0","","","M","","M","14.8","","","","5","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-01","2017","05","01","","15.4","","5.0","","10.2","","7.8","","0.0","","","M","","M","33.6","","","","21","","59",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-02","2017","05","02","","12.7","","7.2","","10.0","","8.0","","0.0","","","M","","M","0.6","","","","23","","56",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-03","2017","05","03","","15.2","","4.9","","10.1","","7.9","","0.0","","","M","","M","0.4","","","","32","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-04","2017","05","04","","12.5","","2.8","","7.7","","10.3","","0.0","","","M","","M","9.8","","","","21","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-05","2017","05","05","","10.4","","7.0","","8.7","","9.3","","0.0","","","M","","M","46.2","","","","4","","32",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-06","2017","05","06","","11.4","","5.9","","8.7","","9.3","","0.0","","","M","","M","17.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-07","2017","05","07","","8.1","","1.5","","4.8","","13.2","","0.0","","","M","","M","2.3","","","","28","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-08","2017","05","08","","6.7","","0.8","","3.8","","14.2","","0.0","","","M","","M","5.1","","","","30","","37",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-09","2017","05","09","","6.4","","0.5","","3.5","","14.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-10","2017","05","10","","10.9","","-0.4","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-11","2017","05","11","","15.3","","2.7","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","3","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-12","2017","05","12","","15.8","","6.9","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-13","2017","05","13","","11.5","","5.4","","8.5","","9.5","","0.0","","","M","","M","0.6","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-14","2017","05","14","","14.0","","3.7","","8.9","","9.1","","0.0","","","M","","M","1.5","","","","32","","46",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-15","2017","05","15","","20.3","","8.0","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","33","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-16","2017","05","16","","15.7","","6.4","","11.1","","6.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-17","2017","05","17","","25.2","","11.6","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","22","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-18","2017","05","18","","26.4","","12.8","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","23","","44",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-19","2017","05","19","","17.5","","9.2","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","36","","39",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-20","2017","05","20","","17.8","","6.3","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","4","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-21","2017","05","21","","18.8","","10.5","","14.7","","3.3","","0.0","","","M","","M","9.7","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-22","2017","05","22","","16.9","","8.3","","12.6","","5.4","","0.0","","","M","","M","2.2","","","","23","","48",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-23","2017","05","23","","16.1","","7.5","","11.8","","6.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-24","2017","05","24","","23.9","","8.9","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-25","2017","05","25","","17.1","","12.5","","14.8","","3.2","","0.0","","","M","","M","16.2","","","","8","","41",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-26","2017","05","26","","17.4","","12.3","","14.9","","3.1","","0.0","","","M","","M","2.1","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-27","2017","05","27","","19.4","","9.2","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-28","2017","05","28","","22.5","","7.5","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","15","","33",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-29","2017","05","29","","18.0","","12.0","","15.0","","3.0","","0.0","","","M","","M","5.9","","","","17","","52",""
"-76.60","44.22","KINGSTON CLIMATE","6104142","2017-05-30","2017","05","30","","18.3","","12.2","","15.3","","2.7","","0.0","","","M","","M","3.7","","","","16","","41",""
