PRODUCT,DESC_1,Qty net,DATE_DELIV,
63,Hotdog 12,779,8/12/15,
63,Hotdog 12,853,8/13/15,
63,Hotdog 12,1218,8/14/15,
63,Hotdog 12,1344,8/15/15,
63,Hotdog 12,18,8/17/15,
63,Hotdog 12,686,8/18/15,
63,Hotdog 12,430,8/19/15,
63,Hotdog 12,730,8/20/15,
63,Hotdog 12,652,8/21/15,
63,Hotdog 12,1381,8/22/15,
63,Hotdog 12,19,8/24/15,
63,Hotdog 12,651,8/25/15,
63,Hotdog 12,850,8/26/15,
63,Hotdog 12,899,8/27/15,
63,Hotdog 12,499,8/28/15,
63,Hotdog 12,1729,8/29/15,
63,Hotdog 12,813,9/1/15,
63,Hotdog 12,604,9/2/15,
63,Hotdog 12,1179,9/3/15,
63,Hotdog 12,897,9/4/15,
63,Hotdog 12,1202,9/5/15,
63,Hotdog 12,16,9/7/15,
63,Hotdog 12,622,9/8/15,
63,Hotdog 12,601,9/9/15,
63,Hotdog 12,716,9/10/15,
63,Hotdog 12,1282,9/11/15,
63,Hotdog 12,1010,9/12/15,
63,Hotdog 12,33,9/14/15,
63,Hotdog 12,339,9/15/15,
63,Hotdog 12,368,9/16/15,
63,Hotdog 12,686,9/17/15,
63,Hotdog 12,538,9/18/15,
63,Hotdog 12,873,9/19/15,
63,Hotdog 12,16,9/21/15,
63,Hotdog 12,544,9/22/15,
63,Hotdog 12,607,9/23/15,
63,Hotdog 12,611,9/24/15,
63,Hotdog 12,804,9/25/15,
63,Hotdog 12,1333,9/26/15,
63,Hotdog 12,16,9/28/15,
63,Hotdog 12,453,9/29/15,
63,Hotdog 12,288,9/30/15,
63,Hotdog 12,567,10/1/15,
63,Hotdog 12,377,10/2/15,
63,Hotdog 12,598,10/3/15,
63,Hotdog 12,16,10/5/15,
63,Hotdog 12,330,10/6/15,
63,Hotdog 12,516,10/7/15,
63,Hotdog 12,453,10/8/15,
63,Hotdog 12,817,10/9/15,
63,Hotdog 12,511,10/10/15,
63,Hotdog 12,16,10/12/15,
63,Hotdog 12,855,10/13/15,
63,Hotdog 12,231,10/14/15,
63,Hotdog 12,429,10/15/15,
63,Hotdog 12,399,10/16/15,
63,Hotdog 12,555,10/17/15,
63,Hotdog 12,16,10/19/15,
63,Hotdog 12,395,10/20/15,
63,Hotdog 12,456,10/21/15,
63,Hotdog 12,410,10/22/15,
63,Hotdog 12,525,10/23/15,
63,Hotdog 12,775,10/24/15,
63,Hotdog 12,16,10/26/15,
63,Hotdog 12,348,10/27/15,
63,Hotdog 12,395,10/28/15,
63,Hotdog 12,514,10/29/15,
63,Hotdog 12,326,10/30/15,
63,Hotdog 12,516,10/31/15,
63,Hotdog 12,13,11/2/15,
63,Hotdog 12,398,11/3/15,
63,Hotdog 12,556,11/4/15,
63,Hotdog 12,392,11/5/15,
63,Hotdog 12,787,11/6/15,
63,Hotdog 12,451,11/7/15,
63,Hotdog 12,16,11/9/15,
63,Hotdog 12,693,11/10/15,
63,Hotdog 12,293,11/11/15,
63,Hotdog 12,379,11/12/15,
63,Hotdog 12,281,11/13/15,
63,Hotdog 12,568,11/14/15,
63,Hotdog 12,18,11/16/15,
63,Hotdog 12,341,11/17/15,
63,Hotdog 12,137,11/18/15,
63,Hotdog 12,190,11/19/15,
63,Hotdog 12,685,11/20/15,
63,Hotdog 12,700,11/21/15,
63,Hotdog 12,16,11/23/15,
63,Hotdog 12,334,11/24/15,
63,Hotdog 12,213,11/25/15,
63,Hotdog 12,344,11/26/15,
63,Hotdog 12,428,11/27/15,
63,Hotdog 12,523,11/28/15,
63,Hotdog 12,16,11/30/15,
63,Hotdog 12,334,12/1/15,
63,Hotdog 12,462,12/2/15,
63,Hotdog 12,348,12/3/15,
63,Hotdog 12,760,12/4/15,
63,Hotdog 12,648,12/5/15,
63,Hotdog 12,16,12/7/15,
63,Hotdog 12,312,12/8/15,
63,Hotdog 12,147,12/9/15,
63,Hotdog 12,356,12/10/15,
63,Hotdog 12,404,12/11/15,
63,Hotdog 12,421,12/12/15,
63,Hotdog 12,16,12/14/15,
63,Hotdog 12,385,12/15/15,
63,Hotdog 12,187,12/16/15,
63,Hotdog 12,359,12/17/15,
63,Hotdog 12,538,12/18/15,
63,Hotdog 12,354,12/19/15,
63,Hotdog 12,302,12/21/15,
63,Hotdog 12,232,12/22/15,
63,Hotdog 12,329,12/23/15,
63,Hotdog 12,317,12/24/15,
63,Hotdog 12,104,12/26/15,
63,Hotdog 12,91,12/28/15,
63,Hotdog 12,560,12/29/15,
63,Hotdog 12,247,12/30/15,
63,Hotdog 12,517,12/31/15,
65,Hotdog 8,485,1/2/15,
65,Hotdog 8,596,1/3/15,
65,Hotdog 8,3,1/5/15,
65,Hotdog 8,471,1/6/15,
65,Hotdog 8,354,1/7/15,
65,Hotdog 8,338,1/8/15,
65,Hotdog 8,407,1/9/15,
65,Hotdog 8,584,1/10/15,
65,Hotdog 8,4,1/12/15,
65,Hotdog 8,445,1/13/15,
65,Hotdog 8,249,1/14/15,
65,Hotdog 8,348,1/15/15,
65,Hotdog 8,370,1/16/15,
65,Hotdog 8,520,1/17/15,
65,Hotdog 8,2,1/19/15,
65,Hotdog 8,430,1/20/15,
65,Hotdog 8,267,1/21/15,
65,Hotdog 8,373,1/22/15,
65,Hotdog 8,428,1/23/15,
65,Hotdog 8,537,1/24/15,
65,Hotdog 8,2,1/26/15,
65,Hotdog 8,453,1/27/15,
65,Hotdog 8,298,1/28/15,
65,Hotdog 8,360,1/29/15,
65,Hotdog 8,383,1/30/15,
65,Hotdog 8,579,1/31/15,
65,Hotdog 8,443,2/3/15,
65,Hotdog 8,311,2/4/15,
65,Hotdog 8,337,2/5/15,
65,Hotdog 8,491,2/6/15,
65,Hotdog 8,664,2/7/15,
65,Hotdog 8,4,2/9/15,
65,Hotdog 8,543,2/10/15,
65,Hotdog 8,279,2/11/15,
65,Hotdog 8,357,2/12/15,
65,Hotdog 8,620,2/13/15,
65,Hotdog 8,572,2/14/15,
65,Hotdog 8,457,2/17/15,
65,Hotdog 8,327,2/18/15,
65,Hotdog 8,419,2/19/15,
65,Hotdog 8,425,2/20/15,
65,Hotdog 8,613,2/21/15,
65,Hotdog 8,8,2/22/15,
65,Hotdog 8,528,2/24/15,
65,Hotdog 8,379,2/25/15,
65,Hotdog 8,345,2/26/15,
65,Hotdog 8,667,2/27/15,
65,Hotdog 8,678,2/28/15,
65,Hotdog 8,534,3/3/15,
65,Hotdog 8,326,3/4/15,
65,Hotdog 8,500,3/5/15,
65,Hotdog 8,533,3/6/15,
65,Hotdog 8,742,3/7/15,
65,Hotdog 8,570,3/10/15,
65,Hotdog 8,299,3/11/15,
65,Hotdog 8,399,3/12/15,
65,Hotdog 8,590,3/13/15,
65,Hotdog 8,745,3/14/15,
65,Hotdog 8,9,3/16/15,
65,Hotdog 8,460,3/17/15,
65,Hotdog 8,367,3/18/15,
65,Hotdog 8,410,3/19/15,
65,Hotdog 8,614,3/20/15,
65,Hotdog 8,712,3/21/15,
65,Hotdog 8,549,3/24/15,
65,Hotdog 8,299,3/25/15,
65,Hotdog 8,432,3/26/15,
65,Hotdog 8,562,3/27/15,
65,Hotdog 8,673,3/28/15,
65,Hotdog 8,8,3/29/15,
65,Hotdog 8,587,3/31/15,
65,Hotdog 8,411,4/1/15,
65,Hotdog 8,786,4/2/15,
65,Hotdog 8,60,4/3/15,
65,Hotdog 8,910,4/4/15,
65,Hotdog 8,612,4/7/15,
65,Hotdog 8,323,4/8/15,
65,Hotdog 8,468,4/9/15,
65,Hotdog 8,723,4/10/15,
65,Hotdog 8,932,4/11/15,
65,Hotdog 8,26,4/13/15,
65,Hotdog 8,735,4/14/15,
65,Hotdog 8,521,4/15/15,
65,Hotdog 8,797,4/16/15,
65,Hotdog 8,1229,4/17/15,
65,Hotdog 8,1259,4/18/15,
65,Hotdog 8,13,4/20/15,
65,Hotdog 8,1032,4/21/15,
65,Hotdog 8,570,4/22/15,
65,Hotdog 8,756,4/23/15,
65,Hotdog 8,1207,4/24/15,
65,Hotdog 8,1362,4/25/15,
65,Hotdog 8,45,4/27/15,
65,Hotdog 8,828,4/28/15,
65,Hotdog 8,591,4/29/15,
65,Hotdog 8,777,4/30/15,
65,Hotdog 8,907,5/1/15,
65,Hotdog 8,2006,5/2/15,
65,Hotdog 8,-159,5/4/15,
65,Hotdog 8,1252,5/5/15,
65,Hotdog 8,629,5/6/15,
65,Hotdog 8,653,5/7/15,
65,Hotdog 8,1074,5/8/15,
65,Hotdog 8,1769,5/9/15,
65,Hotdog 8,23,5/11/15,
65,Hotdog 8,1215,5/12/15,
65,Hotdog 8,659,5/13/15,
65,Hotdog 8,1138,5/14/15,
65,Hotdog 8,1600,5/15/15,
65,Hotdog 8,1447,5/16/15,
65,Hotdog 8,923,5/19/15,
65,Hotdog 8,472,5/20/15,
65,Hotdog 8,723,5/21/15,
65,Hotdog 8,1134,5/22/15,
65,Hotdog 8,1241,5/23/15,
65,Hotdog 8,965,5/26/15,
65,Hotdog 8,469,5/27/15,
65,Hotdog 8,722,5/28/15,
65,Hotdog 8,1153,5/29/15,
65,Hotdog 8,1319,5/30/15,
65,Hotdog 8,629,6/2/15,
65,Hotdog 8,421,6/3/15,
65,Hotdog 8,566,6/4/15,
65,Hotdog 8,934,6/5/15,
65,Hotdog 8,1303,6/6/15,
65,Hotdog 8,932,6/9/15,
65,Hotdog 8,551,6/10/15,
65,Hotdog 8,731,6/11/15,
65,Hotdog 8,1027,6/12/15,
65,Hotdog 8,1661,6/13/15,
65,Hotdog 8,9,6/15/15,
65,Hotdog 8,804,6/16/15,
65,Hotdog 8,726,6/17/15,
65,Hotdog 8,837,6/18/15,
65,Hotdog 8,1291,6/19/15,
65,Hotdog 8,1563,6/20/15,
65,Hotdog 8,1186,6/23/15,
65,Hotdog 8,578,6/24/15,
65,Hotdog 8,740,6/25/15,
65,Hotdog 8,1569,6/26/15,
65,Hotdog 8,1482,6/27/15,
65,Hotdog 8,14,6/28/15,
65,Hotdog 8,327,6/29/15,
65,Hotdog 8,1556,6/30/15,
65,Hotdog 8,55,7/1/15,
65,Hotdog 8,817,7/2/15,
65,Hotdog 8,1222,7/3/15,
65,Hotdog 8,1335,7/4/15,
65,Hotdog 8,1117,7/7/15,
65,Hotdog 8,599,7/8/15,
65,Hotdog 8,868,7/9/15,
65,Hotdog 8,1332,7/10/15,
65,Hotdog 8,1374,7/11/15,
65,Hotdog 8,1038,7/14/15,
65,Hotdog 8,515,7/15/15,
65,Hotdog 8,1031,7/16/15,
65,Hotdog 8,1349,7/17/15,
65,Hotdog 8,1329,7/18/15,
65,Hotdog 8,844,7/21/15,
65,Hotdog 8,744,7/22/15,
65,Hotdog 8,885,7/23/15,
65,Hotdog 8,1324,7/24/15,
65,Hotdog 8,1380,7/25/15,
65,Hotdog 8,1136,7/28/15,
65,Hotdog 8,614,7/29/15,
65,Hotdog 8,1207,7/30/15,
65,Hotdog 8,1579,7/31/15,
65,Hotdog 8,1618,8/1/15,
65,Hotdog 8,1,8/3/15,
65,Hotdog 8,1386,8/4/15,
65,Hotdog 8,574,8/5/15,
65,Hotdog 8,1057,8/6/15,
65,Hotdog 8,1251,8/7/15,
65,Hotdog 8,1557,8/8/15,
65,Hotdog 8,4,8/10/15,
65,Hotdog 8,957,8/11/15,
65,Hotdog 8,569,8/12/15,
65,Hotdog 8,851,8/13/15,
65,Hotdog 8,1141,8/14/15,
65,Hotdog 8,1306,8/15/15,
65,Hotdog 8,940,8/18/15,
65,Hotdog 8,627,8/19/15,
65,Hotdog 8,854,8/20/15,
65,Hotdog 8,1075,8/21/15,
65,Hotdog 8,1395,8/22/15,
65,Hotdog 8,13,8/24/15,
65,Hotdog 8,940,8/25/15,
65,Hotdog 8,502,8/26/15,
65,Hotdog 8,696,8/27/15,
65,Hotdog 8,1170,8/28/15,
65,Hotdog 8,1336,8/29/15,
65,Hotdog 8,967,9/1/15,
65,Hotdog 8,509,9/2/15,
65,Hotdog 8,896,9/3/15,
65,Hotdog 8,1239,9/4/15,
65,Hotdog 8,1241,9/5/15,
65,Hotdog 8,8,9/7/15,
65,Hotdog 8,1047,9/8/15,
65,Hotdog 8,459,9/9/15,
65,Hotdog 8,734,9/10/15,
65,Hotdog 8,1104,9/11/15,
65,Hotdog 8,1192,9/12/15,
65,Hotdog 8,576,9/15/15,
65,Hotdog 8,419,9/16/15,
65,Hotdog 8,585,9/17/15,
65,Hotdog 8,952,9/18/15,
65,Hotdog 8,945,9/19/15,
65,Hotdog 8,17,9/21/15,
65,Hotdog 8,621,9/22/15,
65,Hotdog 8,349,9/23/15,
65,Hotdog 8,608,9/24/15,
65,Hotdog 8,844,9/25/15,
65,Hotdog 8,949,9/26/15,
65,Hotdog 8,12,9/28/15,
65,Hotdog 8,724,9/29/15,
65,Hotdog 8,368,9/30/15,
65,Hotdog 8,494,10/1/15,
65,Hotdog 8,697,10/2/15,
65,Hotdog 8,759,10/3/15,
65,Hotdog 8,12,10/5/15,
65,Hotdog 8,606,10/6/15,
65,Hotdog 8,282,10/7/15,
65,Hotdog 8,479,10/8/15,
65,Hotdog 8,562,10/9/15,
65,Hotdog 8,723,10/10/15,
65,Hotdog 8,8,10/11/15,
65,Hotdog 8,597,10/13/15,
65,Hotdog 8,349,10/14/15,
65,Hotdog 8,438,10/15/15,
65,Hotdog 8,487,10/16/15,
65,Hotdog 8,834,10/17/15,
65,Hotdog 8,584,10/20/15,
65,Hotdog 8,301,10/21/15,
65,Hotdog 8,436,10/22/15,
65,Hotdog 8,650,10/23/15,
65,Hotdog 8,713,10/24/15,
65,Hotdog 8,18,10/26/15,
65,Hotdog 8,642,10/27/15,
65,Hotdog 8,283,10/28/15,
65,Hotdog 8,488,10/29/15,
65,Hotdog 8,627,10/30/15,
65,Hotdog 8,659,10/31/15,
65,Hotdog 8,12,11/2/15,
65,Hotdog 8,604,11/3/15,
65,Hotdog 8,270,11/4/15,
65,Hotdog 8,404,11/5/15,
65,Hotdog 8,685,11/6/15,
65,Hotdog 8,766,11/7/15,
65,Hotdog 8,12,11/9/15,
65,Hotdog 8,575,11/10/15,
65,Hotdog 8,255,11/11/15,
65,Hotdog 8,422,11/12/15,
65,Hotdog 8,540,11/13/15,
65,Hotdog 8,658,11/14/15,
65,Hotdog 8,0,11/16/15,
65,Hotdog 8,573,11/17/15,
65,Hotdog 8,266,11/18/15,
65,Hotdog 8,412,11/19/15,
65,Hotdog 8,597,11/20/15,
65,Hotdog 8,627,11/21/15,
65,Hotdog 8,15,11/23/15,
65,Hotdog 8,475,11/24/15,
65,Hotdog 8,334,11/25/15,
65,Hotdog 8,387,11/26/15,
65,Hotdog 8,695,11/27/15,
65,Hotdog 8,684,11/28/15,
65,Hotdog 8,6,11/30/15,
65,Hotdog 8,616,12/1/15,
65,Hotdog 8,279,12/2/15,
65,Hotdog 8,397,12/3/15,
65,Hotdog 8,581,12/4/15,
65,Hotdog 8,676,12/5/15,
65,Hotdog 8,17,12/7/15,
65,Hotdog 8,572,12/8/15,
65,Hotdog 8,284,12/9/15,
65,Hotdog 8,433,12/10/15,
65,Hotdog 8,543,12/11/15,
65,Hotdog 8,828,12/12/15,
65,Hotdog 8,15,12/14/15,
65,Hotdog 8,555,12/15/15,
65,Hotdog 8,325,12/16/15,
65,Hotdog 8,433,12/17/15,
65,Hotdog 8,558,12/18/15,
65,Hotdog 8,640,12/19/15,
65,Hotdog 8,11,12/21/15,
65,Hotdog 8,552,12/22/15,
65,Hotdog 8,356,12/23/15,
65,Hotdog 8,609,12/24/15,
65,Hotdog 8,130,12/26/15,
65,Hotdog 8,6,12/27/15,
65,Hotdog 8,43,12/28/15,
65,Hotdog 8,593,12/29/15,
65,Hotdog 8,318,12/30/15,
65,Hotdog 8,611,12/31/15,
